"","year","ccode","Exports","ULC_index","GDP_pc_PPP","OECD_GERD","Wages","pop","TECH","eci_rank","eci_rank_normed","RULC","GERD_pc","ULCGR","rel_ULCGR","EXP","EXPGR","eciGR","eci_rank_change","eci_rank_normed_change","world_GDPg","CAP.ACCU","TOT","HC","TAXBURDEN","real_gdp","gdp_growth","REER","INFLATION","PART.GROWTH","PRIMARY"
"485",2014,"FIN",74.25,NA,41462.71674,6571.775363,41376,5.47966,1.936107755,11,0.957264957,100.9508,1199.30349018005,NA,0.0226946244881502,0.694779097676116,-2.18466952071494,-0.502196998123834,-1,0.00427350400000004,2.855754385,6.787943896,99.29465204,3.409662008,43.814,210108.875,0.0148431445888136,108.994785121087,1.041200006,0.0205251409738891,0.297370548147546
"486",2015,"FIN",59.8,NA,42063.73495,6013.928996,41952,NA,1.83422196,16,0.935622318,100.8667,NA,NA,-0.000833079084068739,0.631518474555508,-9.10514195550797,-6.19742449626736,5,-0.0216426390000001,2.856945528,6.803018,102.7629135,NA,43.932,NA,NA,106.007127359264,-0.207164371,NA,0.266017276211957
"487",2016,"FIN",57.37,NA,43378.17388,5824.422569,42127,NA,1.928512097,14,0.943722944,100.7993,NA,NA,-0.000668208635753843,0.612605339928157,-2.99486640365709,6.11433331202668,-2,0.00810062600000006,2.505727885,7.23850286,103.1025869,NA,44.131,NA,NA,104.545885742909,0.3569705,NA,0.275941863413946
"488",1970,"FRA",18.13,17.63425,3719.112612,NA,NA,51.99813,2.211954475,11,0.943502825,104.0628,NA,0.0486527791818557,NA,8.15014610024725,NA,1.30138661823427,1,0.000464850000000072,4.861890299,9.099227971,109.6646803,2.310810089,33.637,818592.4375,0.0608361662165885,NA,5.845474614,0.0609278741060639,0.189013417446143
"489",1971,"FRA",20.92,18.6819,4078.001157,NA,NA,52.441905,2.225912095,10,0.949438202,99.58791,NA,0.0594099550590469,-0.0430018219767295,8.4154632125186,3.25536633341222,0.72701658249599,-1,0.00593537699999991,4.335166253,9.226203598,109.8057972,2.338173866,33.059,867624.4375,0.0598979391377532,NA,5.397513973,0.0354074846489822,0.183022633553059
"490",1972,"FRA",26.61,19.83278,4408.423006,NA,NA,52.919033,2.109916807,9,0.955801105,101.1017,NA,0.0616040124398482,0.0152005399048941,9.00081179813286,6.95563120926619,-5.99828812555278,-1,0.00636290300000009,5.776450629,9.285031011,112.0091914,2.365861654,33.477,914270,0.0537623889829636,NA,6.063004591,0.0494650305572358,0.186646156139712
"491",1973,"FRA",36.67,21.14427,4902.278239,NA,NA,53.399306,2.104005337,10,0.951351351,102.4393,NA,0.0661273911171303,0.013230242419267,9.0371392660867,0.403602127992202,-0.32519712906101,1,-0.00444975400000003,6.566790491,9.421645386,113.274939,2.393877268,33.463,980570.625,0.0725175549892264,NA,7.380597015,0.0650933094829567,0.195200514270312
"492",1974,"FRA",46.47,23.63145,5535.69651,NA,NA,53.838682,1.841208458,10,0.951871658,95.9521,NA,0.117629031411347,-0.0633272581909482,8.59473255899978,-4.89542867561114,-14.5039412088764,0,0.000520306999999942,2.018369197,9.187610027,98.00009552,2.422224522,33.564,1027725.5,0.0480892184588948,NA,13.64931545,0.0279404636305211,0.211824932502415
"493",1975,"FRA",53.02,28.15206,5961.33154,NA,NA,54.20709,1.939416886,10,0.950819672,110.0452,NA,0.191296344490076,0.146876410208844,9.19336939936191,6.96515960505696,6.3396968576591,0,-0.001051986,0.737561833,8.39130509,102.4233043,2.450907707,34.896,1022991.4375,-0.00460634916619272,NA,11.68592919,-0.00869300663441736,0.186192380887708
"494",1976,"FRA",57.1,31.32372,6533.557522,NA,NA,54.494304,1.999457241,10,0.95212766,109.9162,NA,0.112661737720082,-0.00117224558635897,8.89629814283934,-3.23136429765557,3.64474850057639,0,0.00130798800000009,5.355175294,8.258150614,101.301061,2.479930401,36.731,1073647,0.0495170933432178,NA,9.625492773,0.0571526794345846,0.191251958485969
"495",1977,"FRA",65.12,33.90663,7145.849356,NA,NA,54.715569,1.887744427,12,0.940540541,105.3046,NA,0.0824585968716359,-0.0419555989017088,8.91908179477346,0.256102612213638,-6.54304646087018,2,-0.0115871190000001,3.95391211,7.931954142,99.31557895,2.509296656,36.735,1118702.75,0.0419651431056949,NA,9.494555988,0.0382948684864967,0.194994467914201
"496",1978,"FRA",79.42,37.05423,7917.21644,NA,NA,54.897276,2.093010784,9,0.957219251,105.726,NA,0.0928314020001397,0.00400172452105611,9.06486480316848,1.63450691169181,12.8642113657809,-3,0.0166787100000001,3.958113954,7.893731506,103.5244228,2.539011002,36.691,1170870,0.0466319136160164,NA,9.250558774,0.0439886677015485,0.219933637955168
"497",1979,"FRA",100.67,40.65851,8837.236028,NA,NA,55.077848,2.188971878,7,0.967914439,107.6639,NA,0.0972704061047822,0.0183294553846736,9.37092750493354,3.37636256481266,5.32849216649617,-2,0.0106951879999999,4.156645323,7.873602815,102.0260006,2.566101551,38.093,1221186.625,0.0429737075849582,NA,10.64673709,0.0507367944974234,0.232239884227783
"498",1980,"FRA",116.12,45.44396,9736.834728,NA,NA,55.285646,1.945487619,8,0.962765957,110.9486,NA,0.117698607253438,0.0305088335087248,9.08436600325448,-3.05798440472618,-12.8361316860366,1,-0.00514848199999995,1.878198824,7.864787022,95.36490025,2.586520672,39.402,1246880.25,0.0210398840553957,NA,13.53911173,0.0312817526756199,0.232934795836987
"499",1981,"FRA",106.25,50.83783,10700.09116,24822.87235,NA,55.527915,1.985260725,9,0.957446809,107.7772,447.034115183327,0.11869278117488,-0.0285844075544892,8.37966796797981,-7.75726159670589,2.40556051078921,1,-0.005319148,1.933359096,7.574854755,90.21548181,2.607220411,39.503,1222484,-0.0195658324045152,NA,13.33333333,-0.00947056313072035,0.236972372374195
"500",1982,"FRA",96.62,57.03896,11579.02459,26527.17213,NA,55.797684,2.03970325,9,0.956756757,104.3635,475.417082364924,0.121978652511329,-0.0316736749516595,7.9916625999785,-4.63031911865663,3.21544805796828,0,-0.000690052000000052,0.384739009,7.321628047,90.42763537,2.628085852,40.265,1220582.25,-0.00155564408204934,NA,11.9784756,-0.0158964859468289,0.228253622023545
"501",1983,"FRA",94.84,61.85164,12122.45668,27371.14827,NA,56.091787,2.055192113,10,0.951871658,101.8921,487.970694711509,0.0843753111908071,-0.0236806929625779,7.92241314499085,-0.866521254135865,0.886294543256594,1,-0.004885099,2.439787391,6.951642312,92.53207822,2.649118185,40.749,1203227.125,-0.0142187263496581,NA,9.459548417,0.00681180020315294,0.24216795379655
"502",1984,"FRA",97.38,65.25478,12682.23054,29042.82956,NA,56.402568,1.938313485,10,0.951871658,100.1517,514.920341215669,0.0550210148025177,-0.017080813919823,7.60175485160263,-4.04748259803857,-6.6292053294806,0,0,4.515216142,6.762401716,91.15749061,2.67031908,41.767,1190937.375,-0.0102139901475376,NA,7.673803223,0.0232654856304404,0.24994129911901
"503",1985,"FRA",101.62,67.55341,13234.72279,30322.95696,NA,56.723582,2.007118822,12,0.941176471,102.0884,534.574085254348,0.0352254654754794,0.0193376647625551,7.66856582273705,0.8788887886898,4.17962614490602,2,-0.0106951869999999,3.73830685,6.78604396,91.59268008,2.691689253,41.886,1171883.625,-0.0159989520859567,NA,5.831099196,0.0117786071331534,0.258745230848345
"504",1986,"FRA",124.82,69.16836,13749.30795,30860.47236,NA,57.056509,2.128451109,10,0.951871658,104.9346,540.875579331361,0.0239062691283831,0.0278797591107316,8.10014536392898,5.62790424139428,7.07471419640902,-2,0.0106951869999999,3.361494023,6.926854804,99.61577896,2.713230848,41.544,1239001.375,0.0572733918011697,NA,2.538526494,0.057880829374378,0.242522660519146
"505",1987,"FRA",148.29,70.21682,14385.93039,32265.10662,NA,57.402141,2.157839656,8,0.962566845,103.7552,562.088905708238,0.0151580867321416,-0.011239381481418,8.20691907088976,1.31817025699634,1.60038218035754,-2,0.0106951870000001,3.637811278,7.12468113,99.38367492,2.73494482,42.065,1277776.75,0.0312956674483109,NA,3.288898039,0.047341919425764,0.240459704945929
"506",1988,"FRA",164.68,70.77153,15505.58846,33648.43156,NA,57.751544,2.045147896,10,0.953125,100.2099,582.641246093784,0.00789995901266962,-0.0341698536555276,7.9023388389301,-3.71126155051306,-6.0400761287474,2,-0.009441845,4.614831634,7.546335732,101.6938129,2.756832361,41.241,1345192.375,0.0527600967852952,NA,2.700817221,0.0496625243378715,0.235144408773614
"507",1989,"FRA",176.39,71.78256,16710.9975,35796.17291,NA,58.092992,2.0266608,10,0.953125,96.78023,616.187455278599,0.014285829344088,-0.0342248620146313,7.8874763563517,-0.188077009621297,-1.05457213315224,0,0,3.690045822,7.876290962,100.1596156,2.77889514,40.961,1397526.5,0.03890456560163,NA,3.498301795,0.0422466382942569,0.233828626638928
"508",1990,"FRA",212.46,73.91653,17737.65678,38170.47918,32357,58.418028,2.053671241,10,0.952631579,99.93814,653.402391124877,0.0297282515418786,0.0326297013346631,8.21504661225026,4.15304263492053,1.55719692949716,0,-0.000493421000000049,2.92182862,8.007045369,100.451969,2.801134348,40.975,1444479.25,0.033597037337038,NA,3.380057194,0.052106182826801,0.221661376926483
"509",1991,"FRA",212.63,76.14262,18425.78572,38618.39199,32736,58.724885,2.226249338,10,0.952879581,96.35146,657.615455355936,0.0301162676332344,-0.035889000935979,7.9325048778395,-3.43931991803235,9.79685846911805,0,0.00024800200000008,1.445159952,7.765881031,99.51914732,2.810061455,41.347,1452341.5,0.00544296499932415,NA,3.216934745,0.0278771712668041,0.217122966809315
"510",1992,"FRA",230.41,77.01044,19052.54006,39324.07058,33158,59.01591,2.126127005,11,0.952606635,97.27087,666.329987625371,0.0113972962842625,0.00954225291448619,8.10908783760004,2.22606808920911,-5.17657135585177,1,-0.000272946000000052,1.791136171,7.485461723,100.1890656,2.819016933,40.941,1481791.5,0.0202775999997246,NA,2.365765038,0.0254778902445122,0.21180968777835
"511",1993,"FRA",217.48,78.28937,19302.65182,39681.92389,33536,59.292228,2.20836711,9,0.962790698,99.10291,669.260124446664,0.0166072288380641,0.0188344156888901,7.75188824848245,-4.40492933695124,4.48414085041598,-2,0.010184063,1.563486513,6.963732756,101.6696697,2.828001022,42.121,1481563.125,-0.000154120873280755,NA,2.106010412,0.0213219287803088,0.222813052388331
"512",1994,"FRA",248.85,77.94501,20100.92518,39730.62083,33653,59.55646,2.211226106,9,0.962962963,99.53622,667.108502251477,-0.00439855372447126,0.0043723236784874,7.83029791947238,1.01149124544305,0.149196543344095,0,0.000172265000000005,3.022676127,6.958348033,101.130435,2.837013483,42.243,1514447.375,0.0221956455618454,NA,1.660872924,0.0398237802103232,0.212852507373914
"513",1995,"FRA",304.08,78.50941,20872.33501,40069.91778,34180,59.811881,2.241352439,9,0.962616822,102.3604,669.932413260837,0.00724100234254901,0.0283733901086459,7.99993685921974,2.16644298201606,1.56979888522376,0,-0.000346140999999967,3.030997648,6.938617089,100.2146795,2.846054792,41.896,1554860.25,0.02668489883975,109.631465086476,1.778115502,0.0470551741848515,0.213873768173852
"514",1996,"FRA",307.5,79.5162,21455.06147,40301.0144,34260,60.055803,2.08778441,9,0.962264151,101.8303,671.059454487687,0.0128238130945067,-0.00517876053630119,7.72748975950544,-3.40561562558221,-7.87832625714657,0,-0.000352671000000027,3.385655271,6.883616715,99.264033,2.855125189,43.039,1587360.25,0.0209022000530273,109.169840875815,2.004778228,0.0318582832192881,0.220364684179142
"515",1997,"FRA",300.8,79.51312,22365.38475,39834.46833,34617,60.290831,2.027266503,10,0.95754717,97.0888,660.705246043134,-3.87342453487099e-05,-0.0465627617712998,7.3916622639423,-4.34588082307119,-3.37019656188478,1,-0.00471698099999995,3.702822113,6.836017098,99.3058871,2.864224195,43.261,1674515.125,0.0549055420784286,102.615493189837,1.221995927,0.0492699169427101,0.21445083967491
"516",1998,"FRA",318.78,79.33171,23474.102,40259.37277,35173,60.531978,2.066430927,10,0.957142857,98.52744,665.092635334005,-0.00228151027151242,0.0148177750677729,7.76905829596412,5.10569907749735,2.25710612423091,0,-0.000404312999999989,2.532416348,7.14845257,100.8674967,2.873352289,43.087,1763625.625,0.0532157032621607,99.5634394729359,0.595238095,0.0365307263989589,0.207346284389474
"517",1999,"FRA",322.85,79.98317,24447.77614,41886.72125,35894,60.799015,2.057052255,9,0.962264151,97.72699,688.937497589394,0.00821184870463526,-0.00812413272891286,7.65847722382869,-1.42335232820787,-0.528576784917087,-1,0.00512129399999994,3.255703306,7.550810825,101.2395287,2.88250947,43.854,1829754.25,0.037495840422482,95.9072383677976,0.533377781,0.0380865294052135,0.211881065063911
"518",2000,"FRA",327.66,81.49019,26226.06912,43241.02547,35991,61.105231,1.820488096,17,0.929515419,92.58343,707.648506721135,0.018841713825546,-0.0526319290095806,7.13226891305058,-6.87092610448542,-13.4034732682882,8,-0.0327487319999999,4.388711945,7.869612539,98.69604732,2.891695738,43.05,1942994.625,0.0618882972945684,91.3580092479953,1.699411423,0.0546637700961216,0.215665398257917
"519",2001,"FRA",323.88,83.39795,27657.69746,45041.31077,36332,61.456854,1.933436513,16,0.934210526,92.72988,732.893206183317,0.0234109160869547,0.00158181653023643,7.28766802723537,2.17881737325481,7.39006198016369,-1,0.00469510699999998,1.914438493,7.87182135,99.17659961,2.907761812,42.691,2008238.5,0.0335790301015372,90.6302262548532,1.630257581,0.0167514598188056,0.218203577216127
"520",2002,"FRA",332.68,85.88827,28658.52275,46327.58512,37280,61.847608,2.001450181,13,0.947136564,95.38786,749.060256623021,0.0298606860240571,0.0286636842407216,7.2272091345945,-0.82960547070657,4.14381192957661,-3,0.012926038,2.158631993,7.649976322,100.9851376,2.923917294,42.133,2036409.125,0.0140275295987006,92.0811851756882,1.916907283,0.0111910970395352,0.226146996504281
"521",2003,"FRA",393.14,87.75667,28275.888,45530.69909,37631,62.262671,2.019864083,11,0.956140351,100.5863,731.268003102533,0.021753843685523,0.0544979203852565,7.42824752007558,2.78168767136918,1.07724924106513,-2,0.00900378700000004,2.905080926,7.650086178,101.0620246,2.94016242,42.043,1955126.125,-0.0399148673034943,93.5714762656337,2.109073739,0.00860675543205664,0.231098467105436
"522",2004,"FRA",448.04,88.43697,29179.71207,46249.39278,38274,62.680418,1.885923386,15,0.938596491,101.843,737.860311971755,0.0077521173034483,0.012493749148741,7.15136230866227,-3.72746345170912,-7.75228105703916,4,-0.0175438600000001,4.448198821,7.760094144,100.3592791,2.956497908,42.179,2005503.625,0.0257668798732869,95.9488682314293,2.134874759,0.0278597966038055,0.234723986063428
"523",2005,"FRA",461.42,90.16242,30625.93231,46049.548,38743,63.084614,1.894376755,15,0.938596491,101.3165,729.964805681461,0.0195105056177297,-0.00516972202311399,6.71480627735867,-6.10451564976391,0.530384893485596,0,0,3.83004478,7.824356555,99.41534613,2.972923994,42.781,2103202,0.0487151325892019,95.8637059980186,1.735587081,0.0562685249208987,0.250121975732326
"524",2006,"FRA",497.08,91.74789,32553.11664,47161.682,39189,63.470828,1.737526298,21,0.913793103,101.2104,743.045009590863,0.0175845989936827,-0.00104721343512654,6.38971229069669,-4.84144997240125,-9.7892577172886,6,-0.0248033879999999,4.305647721,7.938188379,98.23306834,2.989441156,43.09,2139617.5,0.0173143140791992,97.9438187305465,1.68372645,0.0283049896866484,0.253736298999306
"525",2007,"FRA",560.46,93.05135,34184.41918,47679.46753,39266,63.842097,1.707779527,19,0.922077922,101.6802,746.834295402295,0.0142069752230814,0.00464181546560425,6.29301846158683,-1.51327359841603,-2.05800083917712,-2,0.008284819,4.228059675,8.182411652,99.31417383,3.006050348,42.386,2267029,0.0595487277515724,100.837127173188,1.488073528,0.0550520656191502,0.255436026049729
"526",2008,"FRA",614.85,95.71909,35184.23363,48660.79261,39214,64.198684,1.687738538,20,0.917748918,102.0421,757.971808425232,0.0286695464386062,0.00355919834933454,6.22104358929477,-1.14372574514765,-1.41565003034162,1,-0.00432900400000003,1.818551801,8.070775633,98.73045039,3.022751808,42.184,2297684.75,0.0135224339873905,101.409401527472,2.813915043,0.0343405778114405,0.270477446943279
"527",2009,"FRA",484.96,99.12398,34753.37051,50707.46012,40423,64.542997,1.869528652,14,0.943478261,102.5557,785.638449977772,0.035571692125364,0.00503321668213411,6.26961841377206,0.780814726340815,13.0256389999817,-6,0.025729343,-1.734050381,7.237609337,101.7243547,3.039546251,41.323,2248625.25,-0.0213517106731026,99.3202700946261,0.088084169,-0.0412018504815956,0.272519098008352
"528",2010,"FRA",520.62,100,36022.16956,50908.16178,41182,64.876959,1.732714415,19,0.922077922,100,784.687854743623,0.00883761931270311,-0.0249201165805509,5.75520640454916,-8.20483760371968,-8.67327461775671,5,-0.0214003389999999,4.311472256,7.282247241,100,3.056433678,41.973,2313305,0.0287641304392539,100,1.529639382,0.0314314099785442,0.271054668063683
"529",2011,"FRA",594.97,100.8704,37485.25235,52338.1069,41127,65.199104,1.678866625,23,0.904761905,99.11481,802.742732476814,0.00870400000000004,-0.00885189999999994,5.63856403646771,-2.02672779883701,-3.73784942828814,4,-0.0173160170000001,3.180881833,7.321502396,97.55398711,3.075263262,43.16,2392258,0.0341299569231035,98.998850215293,2.117486809,0.0331028604214876,0.276716760131821
"530",2012,"FRA",569.32,102.8412,37671.02818,53353.46428,41363,65.508241,1.61094296,26,0.892703863,96.4303,814.454234544323,0.0195379417549648,-0.0270848524050039,5.4941682605918,-2.56086079615347,-4.89800777642108,3,-0.0120580419999999,2.508079253,7.233792734,97.9829347,3.094208956,44.321,2421442.25,0.0121994575835884,95.3915422725381,1.9556855,0.0204274575233495,0.278432872655284
"531",2013,"FRA",582.26,NA,39515.13827,53901.70623,41703,65.807241,1.643380046,26,0.893162393,97.8201,819.084730052731,NA,0.0144124823836491,5.53947731445805,0.824675396114764,2.45952123450694,0,0.000458529999999957,2.614862833,7.082900991,99.05131753,3.113271475,45.234,2515464,0.0388288219551798,95.1528925296009,0.86360693,0.025535310070457,0.276883512219977
"532",2014,"FRA",582.94,NA,40117.10845,55363.43474,41848,66.100168,1.686057806,23,0.905982906,98.62518,837.568744757199,NA,0.00823021035554047,5.45474110706148,-1.52967875101509,3.15833387781929,-3,0.012820513,2.855754385,6.999122087,100.159403,3.132451296,45.34,2550435,0.0139024052818884,94.321313173336,0.507700673,0.0256261680794832,0.271644563122783
"533",2015,"FRA",506.17,NA,40489.19489,55786.35496,42455,NA,1.639018536,24,0.901287554,94.4922,NA,NA,-0.041905931122255,5.34541314825688,-2.00427401885432,-3.37452520342788,1,-0.00469535199999993,2.856945528,6.984527467,103.5843419,NA,45.215,NA,NA,88.95854069313,0.037803733,NA,0.261277227698229
"534",2016,"FRA",500.09,NA,41364.43588,55862.38563,42992,NA,1.612924219,28,0.883116883,95.26157,NA,NA,0.00814215353224932,5.34003493889964,-0.100613539273376,-1.93734245548661,4,-0.018170671,2.505727885,7.091987135,105.1002183,NA,45.272,NA,NA,88.5055530389948,0.183334861,NA,0.257608767633647
